tmdb_id,title,release_year,runtime_minutes,genres,vote_average,vote_count,tmdb_url
10748,St Trinian's,2007,101,Comedy,5.9,484,https://www.themoviedb.org/movie/10748
671039,Rogue City,2020,116,Crime|Thriller|Action|Drama,5.891,611,https://www.themoviedb.org/movie/671039
522417,Scorpion King: Book of Souls,2018,102,Action|Adventure|Fantasy,5.891,304,https://www.themoviedb.org/movie/522417
284289,Beyond the Reach,2014,95,Thriller,5.894,383,https://www.themoviedb.org/movie/284289
254473,Brick Mansions,2014,90,Action|Crime|Drama,5.891,1558,https://www.themoviedb.org/movie/254473
10640,Futureworld,1976,108,Action|Adventure|Science Fiction|Thriller,5.9,343,https://www.themoviedb.org/movie/10640
661791,The Grandmother,2022,101,Drama|Horror,5.9,468,https://www.themoviedb.org/movie/661791
2687,Memoirs of an Invisible Man,1992,99,Science Fiction|Comedy|Romance|Thriller,5.89,620,https://www.themoviedb.org/movie/2687
416234,Winchester,2018,100,Horror|Thriller,5.889,1789,https://www.themoviedb.org/movie/416234
241843,Cooties,2014,88,Comedy|Horror|Action|Science Fiction|Thriller,5.889,785,https://www.themoviedb.org/movie/241843
53399,The Solitude of Prime Numbers,2010,118,Drama,5.889,386,https://www.themoviedb.org/movie/53399
14873,The Jungle Book 2,2003,72,Family|Animation|Adventure,5.889,1168,https://www.themoviedb.org/movie/14873
9530,RV,2006,99,Family|Comedy|Adventure,5.9,1745,https://www.themoviedb.org/movie/9530
496704,Tremors: A Cold Day in Hell,2018,98,Action|Adventure|Science Fiction,5.888,438,https://www.themoviedb.org/movie/496704
471507,Destroyer,2018,121,Thriller|Crime|Drama|Action,5.9,761,https://www.themoviedb.org/movie/471507
38541,The Divide,2012,112,Horror|Science Fiction|Thriller,5.887,703,https://www.themoviedb.org/movie/38541
808023,The Virtuoso,2021,110,Thriller|Crime|Action,5.887,408,https://www.themoviedb.org/movie/808023
785516,Stuck Together,2021,126,Comedy,5.887,421,https://www.themoviedb.org/movie/785516
147868,The Worst Christmas of My Life,2012,86,Comedy,5.887,529,https://www.themoviedb.org/movie/147868
84200,"For a Good Time, Call...",2012,87,Comedy|Drama,5.887,314,https://www.themoviedb.org/movie/84200
28597,Problem Child 2,1991,90,Comedy|Family,5.886,640,https://www.themoviedb.org/movie/28597
9582,A Guy Thing,2003,101,Comedy|Romance,5.885,373,https://www.themoviedb.org/movie/9582
505436,Serial (Bad) Weddings 2,2019,99,Comedy,5.9,1301,https://www.themoviedb.org/movie/505436
411873,The Little Hours,2017,90,Comedy,5.882,625,https://www.themoviedb.org/movie/411873
249070,Hitman: Agent 47,2015,96,Action|Crime|Thriller,5.884,3176,https://www.themoviedb.org/movie/249070
62838,New Year's Eve,2011,118,Comedy|Romance,5.884,2181,https://www.themoviedb.org/movie/62838
395458,Suburbicon,2017,105,Thriller|Crime|Drama|Mystery,5.9,1764,https://www.themoviedb.org/movie/395458
192145,Third Person,2014,137,Drama|Romance,5.883,626,https://www.themoviedb.org/movie/192145
97020,RoboCop,2014,118,Science Fiction|Action|Crime,5.883,5682,https://www.themoviedb.org/movie/97020
13389,Righteous Kill,2008,101,Crime|Thriller|Mystery,5.883,1299,https://www.themoviedb.org/movie/13389
10280,Thinner,1996,92,Fantasy|Horror,5.883,654,https://www.themoviedb.org/movie/10280
555974,Brahms: The Boy II,2020,86,Horror|Mystery|Thriller,5.882,1269,https://www.themoviedb.org/movie/555974
16866,Planet 51,2009,91,Animation|Family|Comedy|Science Fiction|Adventure,5.9,2095,https://www.themoviedb.org/movie/16866
1005776,V/H/S/99,2022,109,Horror|Thriller,5.881,331,https://www.themoviedb.org/movie/1005776
283445,Sinister 2,2015,97,Horror,5.881,2224,https://www.themoviedb.org/movie/283445
23514,The Rum Diary,2011,120,Comedy|Drama,5.881,1278,https://www.themoviedb.org/movie/23514
346709,Line of Duty,2019,98,Thriller|Crime|Action,5.88,346,https://www.themoviedb.org/movie/346709
44833,Battleship,2012,131,Thriller|Action|Adventure|Science Fiction,5.88,5745,https://www.themoviedb.org/movie/44833
306,Beverly Hills Cop III,1994,105,Action|Comedy|Crime,5.881,2024,https://www.themoviedb.org/movie/306
